2,1,0.045740921050310135,170.44562315940857,0.18361186981201172,0.03805191442370415,0.04029134660959244
2,2,0.047290898859500885,175.55765104293823,0.19260144233703613,0.034092243760824203,0.04126743972301483
2,8,0.017697598785161972,173.1419084072113,0.18938064575195312,0.005073016509413719,0.017541639506816864
2,16,0.02718120999634266,173.02468752861023,0.1777043342590332,0.0012123215710744262,0.027551880106329918
2,64,0.04573395475745201,171.95484566688538,0.1912212371826172,1.703756242932286e-05,0.043260324746370316
2,128,0.034742243587970734,172.99078798294067,0.1905519962310791,8.115089440252632e-05,0.030145926401019096
2,256,0.03196486085653305,172.12144231796265,0.190199613571167,2.7067599148722365e-05,0.031037628650665283
5,2,0.014069863595068455,218.1982934474945,0.21898841857910156,0.010887711308896542,0.01459396630525589
5,8,0.008855970576405525,222.2651641368866,0.23623943328857422,0.002714997623115778,0.0086804935708642
5,16,0.061863433569669724,220.36577439308167,0.23255085945129395,0.0017486560391262174,0.061149679124355316
5,64,0.047622524201869965,219.72602128982544,0.234846830368042,0.0005442015244625509,0.050932206213474274
5,128,0.01601782627403736,217.39697527885437,0.23116016387939453,7.29023086023517e-05,0.01745765283703804
5,256,0.00968344695866108,219.79707622528076,0.2203516960144043,0.00021465103782247752,0.009582098573446274
9,2,0.014185762032866478,266.20886635780334,0.2889566421508789,0.0106934430077672,0.015049446374177933
9,8,0.024304373189806938,271.2820122241974,0.34099388122558594,0.004003820009529591,0.02055499516427517
9,16,0.0620451346039772,273.2890908718109,0.3218233585357666,0.0018876682734116912,0.05381333827972412
9,64,0.015202670358121395,270.6257197856903,0.30391716957092285,8.402988169109449e-05,0.01685931719839573
9,128,0.01056060753762722,270.67909502983093,0.3396029472351074,0.0001707006013020873,0.011348453350365162
9,256,0.004216912668198347,271.69379234313965,0.3573417663574219,1.8496817574487068e-05,0.004226775839924812
17,2,0.15399540960788727,356.9305577278137,0.47808170318603516,0.15008777379989624,0.14410705864429474
17,8,0.026186978444457054,360.6227459907532,0.4438021183013916,0.002427914412692189,0.028289617970585823
17,16,0.01644309237599373,358.7226688861847,0.5138602256774902,0.0006529651582241058,0.016012992709875107
17,64,0.006355166435241699,368.2688615322113,0.4921088218688965,0.0007669451297260821,0.005898411851376295
17,128,0.0043728649616241455,359.50438499450684,0.5023634433746338,0.00021188870596233755,0.004500729031860828
17,256,0.0027279392816126347,359.993643283844,0.48342394828796387,9.472957026446238e-05,0.002359295729547739
33,2,0.15288498997688293,518.8003559112549,0.6927220821380615,0.14939765632152557,0.14574897289276123
33,8,0.003467956557869911,531.2106966972351,0.7278263568878174,0.0006989400135353208,0.003926051780581474
33,16,0.004738878924399614,527.30477643013,0.6975905895233154,0.0007220418774522841,0.006373981013894081
33,64,0.152908056974411,528.5083158016205,0.7240183353424072,0.15250244736671448,0.14538824558258057
33,128,0.15681672096252441,535.7963199615479,0.7111372947692871,0.1560654640197754,0.1549036204814911
33,256,0.15294165909290314,527.1427118778229,0.7261209487915039,0.15713614225387573,0.14644624292850494
1,1,0.04585222899913788,151.68636536598206,0.16590332984924316,0.03769361972808838,0.040534790605306625
2,512,0.023920344188809395,175.02702236175537,0.19469189643859863,4.767195787280798e-05,0.02092997543513775
2,1024,0.01784174144268036,176.28344535827637,0.17784333229064941,0.00017554945952724665,0.015620189718902111
2,2048,0.015200239606201649,182.06906008720398,0.2038099765777588,0.0005659250891767442,0.013958610594272614
5,512,0.007179761305451393,233.6496343612671,0.28159427642822266,4.68721154902596e-05,0.007431002799421549
5,1024,0.001936090993694961,241.64629244804382,0.2717912197113037,6.604178906854941e-06,0.002056007506325841
5,2048,0.0009694432956166565,244.88579726219177,0.27616333961486816,3.0442093702731654e-05,0.000975273025687784
9,512,0.002196595771238208,295.83061480522156,0.3901407718658447,0.00035698284045793116,0.0022597056813538074
9,1024,0.0020707333460450172,302.8805122375488,0.34662532806396484,0.00037880378658883274,0.0016307070618495345
9,2048,0.0018452393123880029,306.4008209705353,0.430966854095459,0.00031135405879467726,0.0021698707714676857
17,512,0.15537691116333008,396.9546456336975,0.590172529220581,0.15570451319217682,0.14411021769046783
17,1024,0.15676333010196686,407.17875814437866,0.597891092300415,0.1561592072248459,0.1548147052526474
17,2048,0.15364518761634827,425.2817587852478,0.5147876739501953,0.15727543830871582,0.1488143354654312
33,512,0.15385578572750092,597.5157558917999,0.8639593124389648,0.1544601172208786,0.1493227481842041
33,1024,0.1568148136138916,620.5601141452789,0.8578205108642578,0.15588131546974182,0.15490037202835083
33,2048,0.15307171642780304,655.114913225174,0.8664417266845703,0.15718737244606018,0.14708587527275085
2,4097,0.011346842162311077,183.73965525627136,0.2030327320098877,0.0010808210354298353,0.010286945849657059
5,4097,0.005973346531391144,342.8573548793793,0.2774620056152344,0.0009540582541376352,0.006869084667414427
9,4097,0.15812578797340393,520.5186836719513,0.42406153678894043,0.15349620580673218,0.14499260485172272
17,4097,0.15710708498954773,911.0176405906677,0.5921001434326172,0.1529293954372406,0.14458978176116943
33,4097,0.16037486493587494,1655.11576461792,0.8322691917419434,0.15395958721637726,0.14606644213199615
2,8193,0.010990296490490437,185.4225742816925,0.2006843090057373,0.0011547200847417116,0.010472586378455162
5,8193,0.008471465669572353,943.2671687602997,0.2943136692047119,0.0007006708765402436,0.009628809988498688
9,8193,0.1602126657962799,1622.6706960201263,0.5039458274841309,0.15394654870033264,0.1459825187921524
17,8193,0.1610652059316635,3101.319144964218,0.8913266658782959,0.15897449851036072,0.14643286168575287
33,8193,0.19703835248947144,5926.5311851501465,1.653566598892212,0.16329820454120636,0.1724662333726883
